|lat|lon|season|fishingHours|fishingDays|meanFishingHours|meanFishingDays|nCount|medianFishingHoursPerMonth|flagOne|cuantilDays|cuantilHours|decilDays|decilHours|logFishingHours|logFishingDays|lonTimesFishing|sumfishingHoursPerMonth|distance|fishingHoursTimesDistance
3481|-4.3|-83.5|verano|4.76|1.0|4.76|1.0|2|4.76|1|68|48|7|5|1.5602476682433286|0.0|-10.066101051032037|39.485|2.292611820806137|3.448232668134248e-05
3482|-4.3|-83.2|verano|1.61|1.0|1.61|1.0|1|1.61|1|68|23|7|3|0.4762341789963717|0.0|-3.3924781562618724|39.485|1.9938402546091898|1.0143207685890959e-05
3483|-4.3|-82.2|verano|3.0599999999999996|2.0|1.5299999999999998|1.0|5|1.5299999999999998|1|68|22|7|3|1.1184149159642893|0.6931471805599453|-3.1851589211092817|39.485|1.0032442179748753|9.70034485069526e-06
3484|-4.3|-82.1|verano|0.52|1.0|0.52|1.0|1|0.52|1|68|7|7|1|-0.6539264674066639|0.0|-1.0812207167278713|39.485|0.9053225728435154|1.4875301417030483e-06
3485|-4.3|-82.0|verano|11.690000000000001|3.0|3.896666666666667|1.0|10|2.09|1|68|43|7|5|2.458733775483977|1.0986122886681098|-4.340382423705204|39.485|0.8079102430963546|2.984260341237897e-05
3486|-4.3|-81.9|verano|6.93|2.0|3.465|1.0|7|2.215|1|68|40|7|4|1.9358598132018119|0.6931471805599453|-4.594364948714702|39.485|0.7109279064012041|1.556746430886991e-05
3487|-4.3|-81.8|verano|5.04|1.0|5.04|1.0|6|5.04|1|68|49|7|5|1.6174060820832772|0.0|-10.441230847157149|39.485|0.6109815775455009|9.730109638071642e-06
3488|-4.3|-81.6|verano|19.96|2.0|9.98|1.0|18|8.04|1|68|66|7|7|2.993730270883318|0.6931471805599453|-16.615524882866907|39.485|0.4111672264419797|2.593212517400814e-05
3489|-4.3|-81.5|verano|2.23|3.0|0.7433333333333333|1.0|4|0.37|1|68|11|7|2|0.8020015854720274|1.0986122886681098|-0.7637077371153603|39.485|0.31134946298331095|2.1938759434054687e-06
3490|-4.3|-81.4|verano|0.68|1.0|0.68|1.0|1|0.68|1|68|10|7|1|-0.3856624808119846|0.0|-1.4018488033430418|39.485|0.21170377441132163|4.5487974162882675e-07
3491|-4.2|-82.3|verano|3.67|2.0|1.835|1.0|5|1.835|1|68|25|7|3|1.3001916620664788|0.6931471805599453|-2.1064300160401705|71.695|1.1172360932676584|1.2955975071394987e-05
3492|-4.2|-82.2|verano|7.4399999999999995|1.0|7.4399999999999995|1.0|8|7.4399999999999995|1|68|59|7|6|2.006870848845|0.0|-8.53013459794965|71.695|1.0178882493181622|2.3929417023677703e-05
3493|-4.2|-82.1|verano|12.57|1.0|12.57|1.0|7|12.57|1|68|70|7|7|2.531313022602156|0.0|-14.394267382662667|71.695|0.9186819297776452|3.648879601747178e-05
3494|-4.2|-82.0|verano|18.19|3.0|6.0633333333333335|1.0|9|1.9|1|68|54|7|6|2.900871992530031|1.0986122886681098|-2.173094358044494|71.695|0.8196685233068242|4.7111837004282896e-05
3495|-4.2|-81.9|verano|15.24|1.0|15.24|1.0|16|7.62|1|68|74|7|8|2.7239235502585|0.0|-8.70462375339982|71.695|0.7209275193110601|3.471647746638864e-05
3496|-4.2|-81.8|verano|59.07|4.0|29.535|2.0|54|15.74|1|86|83|9|9|4.078723181319144|1.3862943611198906|-17.958462933258946|71.695|0.6225885383622066|0.00011620563120265811
3497|-4.2|-81.7|verano|3.4699999999999998|1.0|3.4699999999999998|1.0|4|3.4699999999999998|1|68|40|7|4|1.2441545939587677|0.0|-3.954236697119743|71.695|0.524877593444411|5.755016727178153e-06
3498|-4.2|-81.6|verano|13.309999999999999|2.0|6.654999999999999|1.0|14|6.654999999999999|1|68|56|7|6|2.58851563240702|0.6931471805599453|-7.574419415579886|71.695|0.4282248102340523|1.8009803028460083e-05
3499|-4.2|-81.5|verano|11.48|1.0|11.48|1.0|10|11.48|1|68|69|7|7|2.4406063908914204|0.0|-13.050003486993516|71.695|0.3335513275344531|1.2099394678130583e-05
3500|-4.2|-81.4|verano|18.64|3.0|6.213333333333334|1.0|15|2.9850000000000003|1|68|54|7|6|2.925309809257445|1.0986122886681098|-3.3890647883394944|71.695|0.24317995003700374|1.4322959201942107e-05
3501|-4.1|-83.7|verano|2.7|1.0|2.7|1.0|2|2.7|1|68|35|7|4|0.9932517730102834|0.0|-4.207400511985107|53.7125|2.5153848534369545|2.1459879922306228e-05
3502|-4.1|-83.4|verano|1.1|1.0|1.1|1.0|2|1.1|1|69|17|7|2|0.09531017980432493|0.0|-1.7079823132417968|53.7125|2.21956999459356|7.714727886412012e-06
3503|-4.1|-83.1|verano|4.720000000000001|1.0|4.720000000000001|1.0|2|2.3600000000000003|1|69|48|7|5|1.551808799597464|0.0|-3.651217128228997|53.7125|1.923407000117228|2.8686150519907562e-05
3504|-4.1|-83.0|verano|0.79|1.0|0.79|1.0|1|0.79|1|69|11|7|2|-0.23572233352106983|0.0|-1.2207586688387249|53.7125|1.8241092314058325|4.553412699444312e-06
3505|-4.1|-82.4|verano|2.83|1.0|2.83|1.0|3|2.83|1|69|36|7|4|1.0402767116551463|0.0|-4.341484756807075|53.7125|1.2307129998907131|1.1005310637014039e-05
3506|-4.1|-82.3|verano|1.81|1.0|1.81|1.0|2|1.81|1|69|25|7|3|0.5933268452777344|0.0|-2.7733395392134046|53.7125|1.1324903920563651|6.476974437001786e-06
3507|-4.1|-82.2|verano|1.6|1.0|1.6|1.0|2|1.6|1|69|23|7|3|0.47000362924573563|0.0|-2.448592040958809|53.7125|1.0346083742653511|5.230642689367576e-06
3508|-4.1|-82.0|verano|17.92|2.0|8.96|1.0|19|6.9725|1|69|63|7|7|2.8859174075467844|0.6931471805599453|-10.644542704212242|53.7125|0.8403418876266908|4.758314016846865e-05
3509|-4.1|-81.9|verano|9.200000000000001|2.0|4.6000000000000005|1.0|8|2.415|1|69|47|7|5|2.2192034840549946|0.6931471805599453|-3.6823551314870846|53.7125|0.7443483647459698|2.163830050883123e-05
3510|-4.1|-81.8|verano|43.14|3.0|21.57|1.5|41|12.2775|1|79|79|8|8|3.76445064096101|1.0986122886681098|-18.697686758203396|53.7125|0.6495648451848275|8.854452965413016e-05
3511|-4.1|-81.7|verano|5.3100000000000005|2.0|2.6550000000000002|1.0|5|1.7625000000000002|1|69|34|7|4|1.6695918352538475|0.6931471805599453|-2.6808703746800098|53.7125|0.5566098167477793|9.339087934067402e-06
3512|-4.1|-81.6|verano|19.77|3.0|6.59|1.0|18|2.72|1|69|56|7|6|2.9841656371825254|1.0986122886681098|-4.132222480800559|53.7125|0.4665774191921317|2.9146705161711875e-05
3513|-4.1|-81.5|verano|19.66|3.0|6.553333333333334|1.0|19|2.8899999999999997|1|69|56|7|6|2.9785861147190205|1.0986122886681098|-4.3851058878287175|53.7125|0.3810631576261287|2.3672251013361484e-05
3514|-4.1|-81.4|verano|17.349999999999998|3.0|5.783333333333332|1.0|17|7.67|1|69|53|7|6|2.853592506392868|1.0986122886681098|-11.623700255992555|53.7125|0.303280612799433|1.6626590861269342e-05
3515|-4.1|-81.3|verano|7.630000000000001|2.0|3.8150000000000004|1.0|10|3.8150000000000004|1|69|43|7|5|2.0320878452963655|0.6931471805599453|-5.774437979986038|53.7125|0.24122289318168227|5.815701959725351e-06
3516|-4.0|-83.8|verano|9.51|1.0|9.51|1.0|6|9.51|1|69|65|7|7|2.252343876557299|0.0|-7.147265756373176|111.5025|2.6303331515418256|7.904062351363265e-05
3517|-4.0|-83.7|verano|1.1|1.0|1.1|1.0|1|1.1|1|69|17|7|2|0.09531017980432493|0.0|-0.8257213963812471|111.5025|2.5311128951708146|8.797581190768896e-06
3518|-4.0|-83.6|verano|0.87|1.0|0.87|1.0|1|0.87|1|69|12|7|2|-0.13926206733350766|0.0|-0.6522903073922109|111.5025|2.4319565144344053|6.685503794940386e-06
3519|-4.0|-83.4|verano|18.04|1.0|18.04|1.0|8|18.04|1|69|76|7|8|2.8925915146344776|0.0|-13.493293872334702|111.5025|2.2338693981743867|0.00012733664230273924
3520|-4.0|-83.3|verano|1.9|1.0|1.9|1.0|2|1.9|1|69|26|7|3|0.6418538861723947|0.0|-1.4194300576220262|111.5025|2.134959598704379|1.2817471011360161e-05
3521|-4.0|-83.2|verano|4.33|1.0|4.33|1.0|3|4.33|1|69|46|7|5|1.4655675420143985|0.0|-3.230923073473689|111.5025|2.036156302472869|2.785852324933075e-05
3522|-4.0|-83.1|verano|10.0|1.0|10.0|1.0|3|10.0|1|69|66|7|7|2.302585092994046|0.0|-7.452747696239995|111.5025|1.9374758032295407|6.12202881427552e-05
3523|-4.0|-82.8|verano|0.75|1.0|0.75|1.0|1|0.75|1|69|11|7|2|-0.2876820724517809|0.0|-0.5569381852424833|111.5025|1.6423923063933203|3.892218811452082e-06
3524|-4.0|-82.4|verano|3.87|1.0|3.87|1.0|4|3.87|1|69|43|7|5|1.3532545070416904|0.0|-2.8599179390596627|111.5025|1.252586319620328|1.5317141031915742e-05
3525|-4.0|-82.3|verano|4.07|1.0|4.07|1.0|3|4.07|1|69|45|7|5|1.4036429994545037|0.0|-3.0040671733817628|111.5025|1.1562233729258287|1.486946132048557e-05
3526|-4.0|-82.2|verano|2.81|1.0|2.81|1.0|4|2.81|1|69|35|7|4|1.0331844833456545|0.0|-2.071540996838636|111.5025|1.0605340579632476|9.416511082121923e-06
3527|-4.0|-82.0|verano|14.39|2.0|7.195|1.0|14|7.195|1|69|58|7|6|2.6665335208992764|0.6931471805599453|-5.291271496154795|111.5025|0.8720622042606764|3.965220476146898e-05
3528|-4.0|-81.9|verano|25.81|2.0|12.905|1.0|24|12.905|1|69|71|7|8|3.2507620137305224|0.6931471805599453|-9.478886123629515|111.5025|0.779982363967288|6.361094823272817e-05
3529|-4.0|-81.8|verano|19.97|2.0|9.985|1.0|16|4.9925|1|69|66|7|7|2.994231147427724|0.6931471805599453|-3.6625770722629536|111.5025|0.6901104897768101|4.3546752759032665e-05
3530|-4.0|-81.7|verano|10.45|1.0|10.45|1.0|9|5.225|1|69|67|7|7|2.34660197841082|0.0|-3.828456761059169|111.5025|0.603432775762563|1.9925272419366846e-05
3531|-4.0|-81.6|verano|33.99|3.0|16.995|1.5|38|8.9225|1|79|75|8|8|3.5260663637080247|1.0986122886681098|-6.529683190959843|111.5025|0.520564242048942|5.5909367523309166e-05
3532|-4.0|-81.5|verano|31.940000000000005|4.0|7.985000000000001|1.0|30|4.005|1|69|61|7|7|3.4638591427868666|1.3862943611198906|-2.927355888881415|111.5025|0.44469892073176387|4.488074621803208e-05
3533|-4.0|-81.4|verano|23.69|5.0|4.738|1.0|23|1.74|1|69|48|7|5|3.165053018170694|1.6094379124341003|-1.2702495459743055|111.5025|0.3801672396459214|2.8457636792199726e-05
3534|-4.0|-81.3|verano|74.08|8.0|12.346666666666666|1.3333333333333333|72|8.3375|1|76|70|8|7|4.305145590337924|2.0794415416798357|-6.0791349969731625|111.5025|0.31683560800516297|7.416415280971446e-05
3535|-4.0|-81.2|verano|16.39|5.0|3.278|1.0|21|0.93|1|69|39|7|4|2.7966713927557385|1.6094379124341003|-0.677258357435932|111.5025|0.24549297851466648|1.271385080217869e-05
3536|-3.9|-84.6|verano|2.97|1.0|2.97|1.0|1|2.97|1|69|37|7|4|1.0885619528146082|0.0|-2.707491716279195|92.8025|3.4360563093319656|3.224599658146678e-05
3537|-3.9|-83.8|verano|8.22|2.0|4.11|1.0|4|4.11|1|69|45|7|5|2.1065702090680887|0.6931471805599453|-3.7113008809029933|92.8025|2.6444225245032142|6.868497542600033e-05
3538|-3.9|-83.6|verano|1.68|1.0|1.68|1.0|3|1.68|1|69|24|7|3|0.5187937934151675|0.0|-1.5134075051857439|92.8025|2.4471882821107047|1.2990795557534942e-05
3539|-3.9|-83.5|verano|4.28|1.0|4.28|1.0|3|4.28|1|69|46|7|5|1.4539530095937054|0.0|-3.8509738422995072|92.8025|2.3487465780922325|3.176427968568482e-05
3540|-3.9|-83.3|verano|0.67|1.0|0.67|1.0|1|0.67|1|69|10|7|1|-0.40047756659712525|0.0|-0.6013954365453518|92.8025|2.1522942382722583|4.556543573566577e-06
3541|-3.9|-82.4|verano|2.0300000000000002|1.0|2.0300000000000002|1.0|2|2.0300000000000002|1|70|28|7|3|0.7080357930536961|0.0|-1.8024514425796723|92.8025|1.281908923480915|8.222659198170913e-06
3542|-3.9|-82.3|verano|4.62|1.0|4.62|1.0|5|4.62|1|70|47|7|5|1.5303947050936475|0.0|-4.097152555157458|92.8025|1.187926970861416|1.7341665311787344e-05
3543|-3.9|-82.2|verano|2.51|1.0|2.51|1.0|3|2.51|1|70|33|7|4|0.9202827531436925|0.0|-2.223237520540934|92.8025|1.0950116383399735|8.684634360172327e-06
3544|-3.9|-82.0|verano|2.63|1.0|2.63|1.0|3|2.63|1|70|34|7|4|0.9669838461896731|0.0|-2.3238598098111583|92.8025|0.9136796419423985|7.592919207196083e-06
3545|-3.9|-81.9|verano|14.18|2.0|7.09|1.0|13|7.09|1|70|58|7|6|2.6518325211039815|0.6931471805599453|-6.257062040354517|92.8025|0.8262508626924385|3.702092269520125e-05
3546|-3.9|-81.8|verano|43.03|3.0|21.515|1.5|40|21.515|1|79|79|8|8|3.7618975468505083|1.0986122886681098|-18.96421971390857|92.8025|0.7416165654163802|0.00010083466274346418
3547|-3.9|-81.7|verano|12.59|1.0|12.59|1.0|10|6.295|1|70|71|7|8|2.532902848056256|0.0|-5.541892729182943|92.8025|0.6608820848683945|2.6291102072140954e-05
3548|-3.9|-81.6|verano|18.39|2.0|9.195|1.0|18|4.5975|1|70|64|7|7|2.91180703861623|0.6931471805599453|-4.042520406239056|92.8025|0.5861186996675585|3.40585683623073e-05
3549|-3.9|-81.5|verano|17.04|3.0|5.68|1.0|16|6.91|1|70|52|7|6|2.8355635214011694|1.0986122886681098|-6.068424880795237|92.8025|0.5199087709396675|2.7993410740374815e-05
3550|-3.9|-81.4|verano|23.64|3.0|7.88|1.0|21|5.33|1|70|61|7|7|3.1629401925378975|1.0986122886681098|-4.675111123083969|92.8025|0.4574700017487571|3.417190379096753e-05
3551|-3.9|-81.3|verano|41.510000000000005|6.0|6.918333333333334|1.0|44|4.41|1|70|57|7|6|3.7259343620649474|1.791759469228055|-3.8633980765604377|92.8025|0.3862134157431631|5.065696552598665e-05
3552|-3.9|-81.2|verano|141.13|9.0|23.521666666666665|1.5|107|10.075|1|79|80|8|8|4.949681451425915|2.1972245773362196|-8.815387516500094|92.8025|0.3124007049873766|0.00013931261000394172
3553|-3.9|-81.1|verano|15.530000000000001|4.0|3.8825000000000003|1.0|13|1.08|1|70|43|7|5|2.742773637160596|1.3862943611198906|-0.9438107809595646|92.8025|0.2293053564572756|1.1252388998036473e-05
3554|-3.8|-84.5|verano|17.2|1.0|17.2|1.0|8|17.2|1|70|75|7|8|2.8449093838194073|0.0|-5.757920904850099|252.4175|3.3514367796662907|0.00018214554783208022
3555|-3.8|-84.4|verano|0.82|1.0|0.82|1.0|1|0.82|1|70|12|7|2|-0.19845093872383832|0.0|-0.2741806728931235|252.4175|3.2526924982389582|8.427833408449946e-06
3556|-3.8|-84.0|verano|1.69|1.0|1.69|1.0|1|1.69|1|70|24|7|3|0.5247285289349821|0.0|-0.5624015767528004|252.4175|2.858588548234944|1.526502205543185e-05
3557|-3.8|-83.9|verano|0.25|1.0|0.25|1.0|1|0.25|1|70|4|7|1|-1.3862943611198906|0.0|-0.08309645725831213|252.4175|2.76032760521283|2.180518217025575e-06
3558|-3.8|-83.6|verano|18.85|1.0|18.85|1.0|10|18.85|1|70|77|7|8|2.93651291389402|0.0|-6.24306951776323|252.4175|2.466383686310778|0.00014690313893200206
3559|-3.8|-82.4|verano|1.29|1.0|1.29|1.0|2|1.29|1|70|19|7|2|0.25464221837358075|0.0|-0.4211118484257233|252.4175|1.3181837838859947|5.37309794077004e-06
3560|-3.8|-82.3|verano|2.54|1.0|2.54|1.0|2|2.54|1|70|33|7|4|0.9321640810304452|0.0|-0.8281596957421732|252.4175|1.2269834913722268|9.847625359657352e-06
3561|-3.8|-82.1|verano|21.13|1.0|21.13|1.0|15|21.13|1|70|78|7|8|3.0506938316279655|0.0|-6.8726336327711035|252.4175|1.0494038727296455|7.006501859311781e-05
3562|-3.8|-82.0|verano|27.68|3.0|13.84|1.5|26|13.84|1|79|72|8|8|3.3207101307494686|1.0986122886681098|-4.49604326165975|252.4175|0.9638480845548166|8.43011999341414e-05
3563|-3.8|-81.9|verano|33.61|2.0|33.61|2.0|28|33.61|1|86|85|9|9|3.5148236417370144|0.6931471805599453|-10.905182881535552|252.4175|0.8807798420150171|9.353948209714644e-05
3564|-3.8|-81.8|verano|58.830000000000005|4.0|29.415000000000003|2.0|48|28.7375|1|86|83|9|9|4.0746519288763645|1.3862943611198906|-9.312854695098398|252.4175|0.801587880459771|0.00014900782399507683
3565|-3.8|-81.7|verano|31.36|2.0|15.68|1.0|17|12.1025|1|70|74|7|8|3.445533195482207|0.6931471805599453|-3.917217506710113|252.4175|0.727539091801943|7.209272965291513e-05
3566|-3.8|-81.6|verano|18.880000000000003|3.0|6.293333333333334|1.0|18|2.94|1|70|55|7|6|2.938103160717355|1.0986122886681098|-0.9504253865124248|252.4175|0.6603659062216868|3.9395418198927024e-05
3567|-3.8|-81.5|verano|35.75|4.0|8.9375|1.0|33|5.455|1|70|63|7|7|3.5765502691400166|1.3862943611198906|-1.7612982459615518|252.4175|0.5984753984083264|6.760540683197775e-05
3568|-3.8|-81.4|verano|35.54|5.0|8.885|1.25|34|2.755|1|74|63|8|7|3.570658822726505|1.6094379124341003|-0.8884368159893827|252.4175|0.5273090199304464|5.921635968190984e-05
3569|-3.8|-81.3|verano|150.10000000000002|10.0|25.01666666666667|1.6666666666666667|126|6.6274999999999995|1|81|81|9|9|5.011301738639417|2.302585092994046|-2.1346212128715325|252.4175|0.4510274732998424|0.00021391575459349494
3570|-3.8|-81.2|verano|299.07|15.0|49.845|2.5|239|25.5625|1|89|90|9|9|5.700677659702722|2.70805020110221|-8.223181831687581|252.4175|0.3696524671904709|0.00034932168136125966
3571|-3.8|-81.1|verano|509.31|24.0|84.885|4.0|327|36.3|1|97|97|10|10|6.233056868490652|3.1780538303479458|-11.662939376231837|252.4175|0.29662921130596|0.0004773700876945795
3572|-3.8|-81.0|verano|297.35|15.0|49.55833333333334|2.5|174|20.7175|1|89|90|9|9|5.694909896152603|2.70805020110221|-6.648182079293235|252.4175|0.2339545351131321|0.00021981559118015496
3573|-3.7|-84.4|verano|1.76|1.0|1.76|1.0|1|1.76|1|70|24|7|3|0.5653138090500605|0.0|-0.43833805476864973|338.88|3.270218110172469|1.8186472450537485e-05
3574|-3.7|-84.2|verano|1.2|1.0|1.2|1.0|1|1.2|1|70|18|7|2|0.1823215567939546|0.0|-0.2981586402266289|338.88|3.074099297046206|1.1656232987121136e-05
3575|-3.7|-84.1|verano|3.68|1.0|3.68|1.0|2|3.68|1|70|41|7|5|1.3029127521808397|0.0|-0.9132672332389047|338.88|2.9762336077834903|3.460779400606632e-05
3576|-3.7|-84.0|verano|19.41|1.0|19.41|1.0|8|19.41|1|70|77|7|8|2.9657883971809187|0.0|-4.811260623229462|338.88|2.878514632253928|0.000176544039224601
3577|-3.7|-83.9|verano|16.64|1.0|16.64|1.0|8|16.64|1|70|75|7|8|2.8118094353930627|0.0|-4.1197355996222855|338.88|2.780957836447722|0.00014622000965788603
3578|-3.7|-83.8|verano|5.78|1.0|5.78|1.0|4|5.78|1|70|53|7|6|1.7544036826842861|0.0|-1.429308309726157|338.88|2.683580907686584|4.901190847090336e-05
3579|-3.7|-83.7|verano|7.390000000000001|1.0|7.390000000000001|1.0|4|7.390000000000001|1|70|59|7|6|2.0001277349601105|0.0|-1.8252567280453262|338.88|2.5864041617852345|6.039485052929079e-05
3580|-3.7|-82.1|verano|31.69|2.0|31.69|2.0|26|31.69|1|86|84|9|9|3.4560011737028296|0.6931471805599453|-7.67749350802644|338.88|1.1021710983780952|0.00011036473878312405
3581|-3.7|-82.0|verano|48.65|3.0|48.65|3.0|39|48.65|1|92|90|10|9|3.884651808632014|1.0986122886681098|-11.772013692162417|338.88|1.0205641234630918|0.0001568852896205414
3582|-3.7|-81.9|verano|45.49|2.0|45.49|2.0|36|45.49|1|86|89|9|9|3.817492521581913|0.6931471805599453|-10.993953611898018|338.88|0.9425078939191958|0.00013547526683494967
3583|-3.7|-81.8|verano|12.57|1.0|12.57|1.0|11|12.57|1|70|71|7|8|2.531313022602156|0.0|-3.034189093484419|338.88|0.8689597977467012|3.4513900600001184e-05
3584|-3.7|-81.7|verano|10.809999999999999|2.0|5.404999999999999|1.0|11|5.404999999999999|1|70|51|7|6|2.3804716316511167|0.6931471805599453|-1.3030822119924457|338.88|0.8011623618842784|2.736562139121737e-05
3585|-3.7|-81.6|verano|11.26|3.0|3.7533333333333334|1.0|11|3.06|1|70|42|7|5|2.421256622711544|1.0986122886681098|-0.7368271954674221|338.88|0.7396396436779193|2.6315865203765377e-05
3586|-3.7|-81.5|verano|27.19|3.0|9.063333333333334|1.0|16|7.67|1|70|64|7|7|3.3028492586443794|1.0986122886681098|-1.8446205146364496|338.88|0.6685422967172718|5.7437718196548246e-05
3587|-3.7|-81.4|verano|54.989999999999995|5.0|10.998|1.0|49|6.465|1|70|68|7|7|4.007151350519723|1.6094379124341003|-1.552912535410765|338.88|0.5897448147292236|0.00010247240585295383
3588|-3.7|-81.3|verano|380.71000000000004|19.0|63.451666666666675|3.1666666666666665|296|32.1775|1|93|93|10|10|5.942037930445624|2.9444389791664403|-7.719637482294617|338.88|0.5105927403518369|0.000614225725668851
3589|-3.7|-81.2|verano|407.97|19.0|67.995|3.1666666666666665|318|35.275000000000006|1|93|94|10|10|6.011193642288977|2.9444389791664403|-8.452343012275733|338.88|0.43803297706907734|0.0005646692235365372
3590|-3.7|-81.1|verano|309.62|15.0|51.60333333333333|2.5|236|21.15|1|89|91|9|10|5.7353457391123195|2.70805020110221|-5.061570467422096|338.88|0.3705775148332572|0.00036254936831777535
3591|-3.7|-81.0|verano|429.81|21.0|71.635|3.5|307|33.147499999999994|1|95|95|10|10|6.06334325057339|3.044522437723423|-7.9230037181303095|338.88|0.28072539905289645|0.00038125654280663033
3592|-3.7|-80.9|verano|0.54|2.0|0.27|1.0|2|0.27|1|70|4|7|1|-0.616186139423817|0.6931471805599453|-0.06445644475920681|338.88|0.19686319254029272|3.3590569389523594e-07
3593|-3.6|-84.3|verano|2.77|1.0|2.77|1.0|1|2.77|1|70|35|7|4|1.0188473201992472|0.0|-0.6107810195987825|382.31541666666664|3.19319972568268|2.794891380467917e-05
3594|-3.6|-84.2|verano|0.55|1.0|0.55|1.0|2|0.55|1|70|7|7|1|-0.5978370007556204|0.0|-0.12113034939518745|382.31541666666664|3.0958689391025547|5.380273317657812e-06
3595|-3.6|-84.1|verano|15.98|1.0|15.98|1.0|8|15.98|1|71|74|8|8|2.7713379403381286|0.0|-3.51520744760271|382.31541666666664|2.9987138056339973|0.00015141568862239924
3596|-3.6|-84.0|verano|58.58|3.0|58.58|3.0|26|58.58|1|92|92|10|10|4.070393341399587|1.0986122886681098|-12.87083854191075|382.31541666666664|2.901751968742326|0.0005371168006965628
3597|-3.6|-83.9|verano|38.94|2.0|38.94|2.0|18|38.94|1|86|87|9|9|3.6620219999440535|0.6931471805599453|-8.545472815312836|382.31541666666664|2.805003473812465|0.0003451345465589894
3598|-3.6|-83.8|verano|57.88|3.0|57.88|3.0|20|57.88|1|93|92|10|10|4.058371901763283|1.0986122886681098|-12.686760168578084|382.31541666666664|2.7084911829466884|0.0004953532657567328
3599|-3.6|-83.7|verano|1.67|1.0|1.67|1.0|2|1.67|1|71|24|8|3|0.5128236264286637|0.0|-0.36561172766378547|382.31541666666664|2.6122412767774694|1.3784430900843297e-05
3600|-3.6|-83.6|verano|19.919999999999998|1.0|19.919999999999998|1.0|12|19.919999999999998|1|71|77|8|8|2.991724252156452|0.0|-4.3558588730727354|382.31541666666664|2.5162838647696213|0.00015838281180225253
3601|-3.6|-82.2|verano|1.57|1.0|1.57|1.0|2|1.57|1|71|22|8|3|0.45107561936021673|0.0|-0.3375589745378217|382.31541666666664|1.2411926240918416|6.157407841616449e-06
3602|-3.6|-82.1|verano|18.13|1.0|18.13|1.0|18|18.13|1|71|76|8|8|2.8975680247667595|0.0|-3.8933114781969946|382.31541666666664|1.1607450754149151|6.649572658811332e-05
3603|-3.6|-82.0|verano|22.45|1.0|22.45|1.0|20|22.45|1|71|80|8|8|3.1112906141882632|0.0|-4.815134100660776|382.31541666666664|1.0835585494563682|7.686485467716352e-05
3604|-3.6|-81.9|verano|21.94|1.0|21.94|1.0|22|21.94|1|71|79|8|8|3.088311454847084|0.0|-4.700009263729665|382.31541666666664|1.0103806857318671|7.004558083519473e-05
3605|-3.6|-81.7|verano|4.58|1.0|4.58|1.0|5|2.29|1|71|47|8|5|1.5216989981260935|0.0|-0.4893681809413476|382.31541666666664|0.8800051875415256|1.2735317955890469e-05
3606|-3.6|-81.6|verano|32.66|3.0|10.886666666666665|1.0|31|8.93|1|71|67|8|7|3.4861510875423187|1.0986122886681098|-1.9059864400794717|382.31541666666664|0.8098412205488182|8.357476050521478e-05
3607|-3.6|-81.5|verano|2.96|1.0|2.96|1.0|3|1.48|1|71|37|8|4|1.085189268335969|0.0|-0.3154986556693481|382.31541666666664|0.7292879722715855|6.821028184826258e-06
3608|-3.6|-81.4|verano|50.63|6.0|8.438333333333334|1.0|52|5.46|1|71|62|8|7|3.924544285981818|1.791759469228055|-1.1625060895399415|382.31541666666664|0.6517414721344701|0.00010426591687071544
3609|-3.6|-81.3|verano|490.65000000000003|24.0|81.775|4.0|428|34.1425|1|97|97|10|10|6.195731042652502|3.1780538303479458|-7.260458587313922|382.31541666666664|0.579445328741197|0.0008983454060097062
