lat|lon|season_year|season|fishingHours|nCount|nMonths|fishingDays|logFishingHours|logFishinDays|flagOne
-18.0|-75.2|2023|verano|0.26|1|1|1.0|-1.3470736479666092|0.0|1
-18.0|-74.9|2017|verano|0.24|1|1|1.0|-1.4271163556401458|0.0|1
-18.0|-74.9|2023|verano|6.73|3|1|1.0|1.9065751436566365|0.0|1
-18.0|-74.7|2023|verano|0.13|1|1|1.0|-2.0402208285265546|0.0|1
-18.0|-74.5|2018|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-18.0|-74.5|2023|verano|0.12|1|1|1.0|-2.120263536200091|0.0|1
-18.0|-74.5|2024|verano|1.37|2|1|1.0|0.3148107398400336|0.0|1
-18.0|-74.4|2023|verano|0.21|1|1|1.0|-1.5606477482646683|0.0|1
-18.0|-74.3|2018|verano|0.03|1|1|1.0|-3.506557897319982|0.0|1
-18.0|-74.3|2023|verano|4.27|5|1|1.0|1.451613827240533|0.0|1
-18.0|-74.2|2023|verano|2.4699999999999998|3|1|1.0|0.9042181506398858|0.0|1
-18.0|-74.1|2023|verano|0.95|1|1|1.0|-0.05129329438755058|0.0|1
-18.0|-74.0|2023|verano|5.2|4|1|1.0|1.6486586255873816|0.0|1
-18.0|-73.9|2023|verano|1.23|2|1|1.0|0.20701416938432612|0.0|1
-18.0|-73.8|2023|verano|5.08|5|2|1.0|1.6253112615903906|0.0|1
-18.0|-73.7|2018|verano|0.08|1|1|1.0|-2.5257286443082556|0.0|1
-18.0|-73.7|2023|verano|6.82|14|2|1.0|1.9198594718553708|0.0|1
-18.0|-73.6|2023|verano|12.95|16|2|1.0|2.5610957881455465|0.0|1
-18.0|-73.5|2017|verano|0.55|1|1|1.0|-0.5978370007556204|0.0|1
-18.0|-73.5|2023|verano|0.99|1|1|1.0|-0.01005033585350145|0.0|1
-18.0|-73.3|2023|verano|2.87|4|1|1.0|1.0543120297715298|0.0|1
-18.0|-73.2|2023|verano|3.2600000000000002|3|1|1.0|1.1817271953786164|0.0|1
-18.0|-73.0|2023|verano|0.93|2|2|1.0|-0.07257069283483537|0.0|1
-18.0|-72.7|2023|verano|1.38|2|1|1.0|0.3220834991691132|0.0|1
-18.0|-72.6|2022|verano|0.67|1|1|1.0|-0.40047756659712525|0.0|1
-18.0|-72.6|2023|verano|1.94|2|1|1.0|0.6626879730752367|0.0|1
-18.0|-72.5|2022|verano|12.06|8|1|1.0|2.4898941912990393|0.0|1
-18.0|-72.5|2023|verano|8.459999999999999|8|1|1.0|2.1353491736181316|0.0|1
-18.0|-72.4|2020|verano|11.37|11|1|1.0|2.4309783077624445|0.0|1
-18.0|-72.4|2022|verano|15.42|11|2|1.0|2.7356653681351832|0.0|1
-18.0|-72.3|2019|verano|5.67|4|1|1.0|1.7351891177396608|0.0|1
-18.0|-72.3|2020|verano|1.67|1|1|1.0|0.5128236264286637|0.0|1
-18.0|-72.3|2022|verano|0.04|1|1|1.0|-3.2188758248682006|0.0|1
-18.0|-72.2|2019|verano|5.18|5|1|1.0|1.6448050562713916|0.0|1
-18.0|-72.2|2022|verano|9.98|4|1|1.0|2.300583090323373|0.0|1
-18.0|-72.1|2020|verano|3.54|2|2|1.0|1.264126727145683|0.0|1
-18.0|-72.1|2021|verano|0.05|1|1|1.0|-2.995732273553991|0.0|1
-18.0|-72.1|2022|verano|1.07|1|1|1.0|0.06765864847381486|0.0|1
-18.0|-72.1|2023|verano|1.94|3|2|1.0|0.6626879730752367|0.0|1
-18.0|-72.0|2019|verano|15.84|15|1|1.0|2.7625383863862796|0.0|1
-18.0|-72.0|2020|verano|16.37|18|3|1.0|2.7954503913830435|0.0|1
-18.0|-72.0|2021|verano|1.0|1|1|1.0|0.0|0.0|1
-18.0|-72.0|2022|verano|13.81|5|1|1.0|2.6253929674212007|0.0|1
-18.0|-71.9|2019|verano|14.73|15|1|1.0|2.689886230474539|0.0|1
-18.0|-71.9|2020|verano|32.26|24|3|2.0|3.4738280726970627|0.6931471805599453|1
-18.0|-71.9|2023|verano|0.71|1|1|1.0|-0.342490308946776|0.0|1
-18.0|-71.8|2019|verano|17.5|20|2|1.0|2.8622008809294686|0.0|1
-18.0|-71.8|2020|verano|23.0|21|3|1.0|3.1354942159291497|0.0|1
-18.0|-71.8|2021|verano|0.97|2|1|1.0|-0.030459207484708574|0.0|1
-18.0|-71.8|2022|verano|4.01|2|1|1.0|1.3887912413184778|0.0|1
-18.0|-71.8|2023|verano|11.8|11|1|1.0|2.468099531471619|0.0|1
-18.0|-71.8|2024|verano|5.46|5|2|1.0|1.6974487897568136|0.0|1
-18.0|-71.7|2019|verano|27.52|33|3|2.0|3.314913013065143|0.6931471805599453|1
-18.0|-71.7|2020|verano|9.7|13|3|1.0|2.272125885509337|0.0|1
-18.0|-71.7|2022|verano|1.04|2|1|1.0|0.03922071315328133|0.0|1
-18.0|-71.7|2023|verano|0.55|1|1|1.0|-0.5978370007556204|0.0|1
-18.0|-71.7|2024|verano|16.06|12|1|1.0|2.7763317085186157|0.0|1
-18.0|-71.6|2019|verano|47.339999999999996|48|3|2.0|3.857355604085838|0.6931471805599453|1
-18.0|-71.6|2020|verano|25.65|17|2|2.0|3.2445435716167785|0.6931471805599453|1
-18.0|-71.6|2021|verano|3.65|2|1|1.0|1.2947271675944|0.0|1
-18.0|-71.6|2022|verano|0.7|1|1|1.0|-0.35667494393873245|0.0|1
-18.0|-71.6|2023|verano|2.31|3|2|1.0|0.8372475245337022|0.0|1
-18.0|-71.6|2024|verano|21.02|16|3|1.0|3.045474365448805|0.0|1
-18.0|-71.5|2019|verano|7.75|10|2|1.0|2.0476928433652555|0.0|1
-18.0|-71.5|2020|verano|12.72|15|1|1.0|2.543175557911976|0.0|1
-18.0|-71.5|2022|verano|0.97|1|1|1.0|-0.030459207484708574|0.0|1
-18.0|-71.5|2023|verano|16.57|11|3|1.0|2.8075938314384716|0.0|1
-18.0|-71.5|2024|verano|1.08|1|1|1.0|0.0769610411361284|0.0|1
-18.0|-71.4|2017|verano|5.32|6|1|1.0|1.6714733033535532|0.0|1
-18.0|-71.4|2018|verano|0.98|3|1|1.0|-0.020202707317519466|0.0|1
-18.0|-71.4|2019|verano|8.71|10|3|1.0|2.1644717908644115|0.0|1
-18.0|-71.4|2020|verano|15.530000000000001|12|1|1.0|2.742773637160596|0.0|1
-18.0|-71.4|2021|verano|5.25|5|2|1.0|1.6582280766035324|0.0|1
-18.0|-71.4|2022|verano|0.15|1|1|1.0|-1.8971199848858813|0.0|1
-18.0|-71.4|2024|verano|2.7|1|1|1.0|0.9932517730102834|0.0|1
-18.0|-71.3|2018|verano|4.3|3|1|1.0|1.4586150226995167|0.0|1
-18.0|-71.3|2019|verano|44.51|40|3|2.0|3.795713883027763|0.6931471805599453|1
-18.0|-71.3|2020|verano|8.3|9|1|1.0|2.1162555148025524|0.0|1
-18.0|-71.3|2021|verano|0.03|1|1|1.0|-3.506557897319982|0.0|1
-18.0|-71.3|2022|verano|9.82|4|1|1.0|2.2844211223663744|0.0|1
-18.0|-71.3|2023|verano|8.24|5|1|1.0|2.1090003439213802|0.0|1
-18.0|-71.3|2024|verano|6.970000000000001|2|1|1.0|1.9416152247724325|0.0|1
-18.0|-71.2|2018|verano|4.8|5|1|1.0|1.5686159179138452|0.0|1
-18.0|-71.2|2019|verano|11.42|17|3|1.0|2.435366204227864|0.0|1
-18.0|-71.2|2020|verano|0.93|1|1|1.0|-0.07257069283483537|0.0|1
-18.0|-71.2|2021|verano|16.41|10|2|1.0|2.7978909051019993|0.0|1
-18.0|-71.2|2022|verano|2.17|1|1|1.0|0.7747271675523681|0.0|1
-18.0|-71.2|2023|verano|2.82|2|1|1.0|1.0367368849500223|0.0|1
-18.0|-71.2|2024|verano|4.44|3|2|1.0|1.4906543764441336|0.0|1
-18.0|-71.1|2018|verano|25.15|18|2|2.0|3.224857896545748|0.6931471805599453|1
-18.0|-71.1|2019|verano|17.03|20|3|1.0|2.834976494674597|0.0|1
-18.0|-71.1|2020|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-18.0|-71.1|2021|verano|22.07|15|3|1.0|3.094219220268645|0.0|1
-18.0|-71.1|2022|verano|7.470000000000001|5|1|1.0|2.010894999144726|0.0|1
-18.0|-71.1|2024|verano|5.54|3|2|1.0|1.7119945007591924|0.0|1
-18.0|-71.0|2018|verano|1.22|1|1|1.0|0.19885085874516517|0.0|1
-18.0|-71.0|2021|verano|43.3|27|1|2.0|3.768152635008444|0.6931471805599453|1
-18.0|-71.0|2022|verano|10.52|10|1|1.0|2.3532782073095637|0.0|1
-18.0|-71.0|2023|verano|2.97|1|1|1.0|1.0885619528146082|0.0|1
-18.0|-71.0|2024|verano|0.95|2|2|1.0|-0.05129329438755058|0.0|1
-18.0|-70.9|2019|verano|0.85|1|1|1.0|-0.16251892949777494|0.0|1
-18.0|-70.9|2024|verano|16.38|2|2|1.0|2.7960610784249234|0.0|1
-17.9|-74.7|2018|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-17.9|-74.6|2023|verano|0.29|1|1|1.0|-1.2378743560016174|0.0|1
-17.9|-74.3|2023|verano|7.04|7|1|1.0|1.951608170169951|0.0|1
-17.9|-74.2|2023|verano|5.75|6|1|1.0|1.749199854809259|0.0|1
-17.9|-74.0|2023|verano|0.16|1|1|1.0|-1.8325814637483102|0.0|1
-17.9|-73.8|2023|verano|1.3599999999999999|3|2|1.0|0.30748469974796055|0.0|1
-17.9|-73.7|2023|verano|12.579999999999998|11|3|1.0|2.5321082512722946|0.0|1
-17.9|-73.6|2023|verano|80.19|65|2|4.0|4.384398818818937|1.3862943611198906|1
-17.9|-73.5|2023|verano|9.69|13|2|1.0|2.2710944259026746|0.0|1
-17.9|-73.4|2023|verano|1.6|3|1|1.0|0.47000362924573563|0.0|1
-17.9|-73.3|2023|verano|5.73|4|2|1.0|1.7457155307266483|0.0|1
-17.9|-72.9|2024|verano|0.65|1|1|1.0|-0.4307829160924542|0.0|1
-17.9|-72.7|2019|verano|0.58|2|1|1.0|-0.5447271754416722|0.0|1
-17.9|-72.6|2022|verano|1.64|2|2|1.0|0.494696241836107|0.0|1
-17.9|-72.6|2023|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-17.9|-72.5|2022|verano|19.47|15|2|1.0|2.968874819384108|0.0|1
-17.9|-72.4|2020|verano|3.25|1|1|1.0|1.1786549963416462|0.0|1
-17.9|-72.4|2023|verano|1.17|1|1|1.0|0.1570037488096647|0.0|1
-17.9|-72.3|2022|verano|3.11|2|2|1.0|1.1346227261911428|0.0|1
-17.9|-72.3|2023|verano|3.63|1|1|1.0|1.2892326482767593|0.0|1
-17.9|-72.2|2019|verano|2.81|2|1|1.0|1.0331844833456545|0.0|1
-17.9|-72.2|2022|verano|2.0|2|2|1.0|0.6931471805599453|0.0|1
-17.9|-72.1|2020|verano|3.55|3|2|1.0|1.2669476034873244|0.0|1
-17.9|-72.1|2022|verano|0.49|1|1|1.0|-0.7133498878774648|0.0|1
-17.9|-72.0|2019|verano|7.93|7|1|1.0|2.0706530356467567|0.0|1
-17.9|-72.0|2020|verano|12.01|12|3|1.0|2.485739636091892|0.0|1
-17.9|-72.0|2022|verano|0.69|1|1|1.0|-0.37106368139083207|0.0|1
-17.9|-71.9|2019|verano|9.71|11|1|1.0|2.2731562823032334|0.0|1
-17.9|-71.9|2020|verano|14.18|15|3|1.0|2.6518325211039815|0.0|1
-17.9|-71.9|2022|verano|0.44|1|1|1.0|-0.8209805520698302|0.0|1
-17.9|-71.8|2019|verano|12.969999999999999|12|3|1.0|2.5626389983283526|0.0|1
-17.9|-71.8|2020|verano|27.63|28|4|2.0|3.318902138935325|0.6931471805599453|1
-17.9|-71.8|2021|verano|1.52|1|1|1.0|0.41871033485818504|0.0|1
-17.9|-71.8|2022|verano|2.91|2|1|1.0|1.0681530811834012|0.0|1
-17.9|-71.8|2024|verano|1.32|1|1|1.0|0.27763173659827955|0.0|1
-17.9|-71.7|2017|verano|0.82|1|1|1.0|-0.19845093872383832|0.0|1
-17.9|-71.7|2019|verano|80.03|64|3|4.0|4.382401564378955|1.3862943611198906|1
-17.9|-71.7|2020|verano|15.5|16|2|1.0|2.740840023925201|0.0|1
-17.9|-71.7|2022|verano|1.88|2|1|1.0|0.6312717768418578|0.0|1
-17.9|-71.7|2023|verano|2.13|4|1|1.0|0.7561219797213337|0.0|1
-17.9|-71.7|2024|verano|8.95|6|1|1.0|2.191653532286764|0.0|1
-17.9|-71.6|2019|verano|19.12|18|3|1.0|2.9507349076232554|0.0|1
-17.9|-71.6|2020|verano|10.68|3|3|1.0|2.3683728335320486|0.0|1
-17.9|-71.6|2021|verano|10.59|10|2|1.0|2.359910159613315|0.0|1
-17.9|-71.6|2022|verano|1.26|2|1|1.0|0.23111172096338664|0.0|1
-17.9|-71.6|2023|verano|5.03|5|1|1.0|1.6154199841116479|0.0|1
-17.9|-71.6|2024|verano|12.43|9|2|1.0|2.5201129055226197|0.0|1
-17.9|-71.5|2019|verano|1.44|2|2|1.0|0.36464311358790924|0.0|1
-17.9|-71.5|2020|verano|3.07|5|2|1.0|1.1216775615991057|0.0|1
-17.9|-71.5|2023|verano|4.65|4|1|1.0|1.536867219599265|0.0|1
-17.9|-71.5|2024|verano|4.04|3|2|1.0|1.3962446919730587|0.0|1
-17.9|-71.4|2017|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-17.9|-71.4|2018|verano|3.89|5|2|1.0|1.358409157630355|0.0|1
-17.9|-71.4|2019|verano|20.94|17|2|1.0|3.041661205442391|0.0|1
-17.9|-71.4|2020|verano|2.04|3|1|1.0|0.712949807856125|0.0|1
-17.9|-71.4|2022|verano|6.75|6|1|1.0|1.9095425048844386|0.0|1
-17.9|-71.4|2024|verano|12.99|4|2|1.0|2.5641798306825083|0.0|1
-17.9|-71.3|2018|verano|10.48|7|1|1.0|2.349468678892896|0.0|1
-17.9|-71.3|2019|verano|5.2|5|2|1.0|1.6486586255873816|0.0|1
-17.9|-71.3|2020|verano|1.5|3|1|1.0|0.4054651081081644|0.0|1
-17.9|-71.3|2021|verano|10.32|7|1|1.0|2.334083760053417|0.0|1
-17.9|-71.3|2022|verano|7.9399999999999995|7|2|1.0|2.0719132752590443|0.0|1
-17.9|-71.3|2023|verano|10.18|9|2|1.0|2.3204250111223765|0.0|1
-17.9|-71.3|2024|verano|2.4000000000000004|2|1|1.0|0.8754687373539001|0.0|1
-17.9|-71.2|2018|verano|14.55|9|1|1.0|2.6775909936175015|0.0|1
-17.9|-71.2|2021|verano|12.22|7|3|1.0|2.503073953743449|0.0|1
-17.9|-71.2|2023|verano|14.38|15|2|1.0|2.6658383522929006|0.0|1
-17.8|-75.2|2017|verano|0.76|1|1|1.0|-0.2744368457017603|0.0|1
-17.8|-75.1|2017|verano|5.680000000000001|6|1|1.0|1.73695123273306|0.0|1
-17.8|-75.0|2023|verano|2.4|2|1|1.0|0.8754687373538999|0.0|1
-17.8|-74.9|2023|verano|1.3|1|1|1.0|0.26236426446749106|0.0|1
-17.8|-74.7|2023|verano|0.07|1|1|1.0|-2.659260036932778|0.0|1
-17.8|-74.3|2023|verano|4.07|3|1|1.0|1.4036429994545037|0.0|1
-17.8|-74.2|2023|verano|3.06|4|2|1.0|1.1184149159642893|0.0|1
-17.8|-74.1|2023|verano|1.25|2|1|1.0|0.22314355131420976|0.0|1
-17.8|-74.0|2023|verano|1.99|2|1|1.0|0.688134638736401|0.0|1
-17.8|-74.0|2024|verano|0.14|1|1|1.0|-1.9661128563728327|0.0|1
-17.8|-73.9|2023|verano|1.46|1|1|1.0|0.37843643572024505|0.0|1
-17.8|-73.8|2023|verano|1.08|1|1|1.0|0.0769610411361284|0.0|1
-17.8|-73.7|2023|verano|18.45|23|2|1.0|2.915064370486536|0.0|1
-17.8|-73.6|2023|verano|208.84|146|2|9.0|5.341568408542352|2.1972245773362196|1
-17.8|-73.5|2023|verano|30.24|23|2|2.0|3.4091655513113324|0.6931471805599453|1
-17.8|-73.4|2023|verano|5.33|7|2|1.0|1.673351238177753|0.0|1
-17.8|-73.2|2023|verano|0.46|1|1|1.0|-0.7765287894989963|0.0|1
-17.8|-72.8|2022|verano|4.17|4|2|1.0|1.4279160358107101|0.0|1
-17.8|-72.7|2020|verano|0.43|1|1|1.0|-0.843970070294529|0.0|1
-17.8|-72.7|2022|verano|2.2800000000000002|2|1|1.0|0.8241754429663495|0.0|1
-17.8|-72.6|2019|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-17.8|-72.6|2020|verano|0.69|1|1|1.0|-0.37106368139083207|0.0|1
-17.8|-72.6|2022|verano|26.91|18|2|2.0|3.2924979647388146|0.6931471805599453|1
-17.8|-72.6|2023|verano|5.59|5|1|1.0|1.7209792871670078|0.0|1
-17.8|-72.6|2024|verano|0.98|2|1|1.0|-0.020202707317519466|0.0|1
-17.8|-72.5|2022|verano|11.81|8|1|1.0|2.468946630209271|0.0|1
-17.8|-72.4|2019|verano|0.11|1|1|1.0|-2.2072749131897207|0.0|1
-17.8|-72.4|2022|verano|21.73|17|2|1.0|3.078693794268338|0.0|1
-17.8|-72.4|2023|verano|1.05|1|1|1.0|0.04879016416943204|0.0|1
-17.8|-72.3|2019|verano|0.5|1|1|1.0|-0.6931471805599453|0.0|1
-17.8|-72.3|2022|verano|17.84|7|2|1.0|2.8814431271518632|0.0|1
-17.8|-72.2|2019|verano|1.04|1|1|1.0|0.03922071315328133|0.0|1
-17.8|-72.2|2020|verano|4.03|2|1|1.0|1.3937663759585917|0.0|1
-17.8|-72.2|2022|verano|11.68|7|3|1.0|2.457877977400081|0.0|1
-17.8|-72.1|2020|verano|20.35|7|3|1.0|3.013080911888604|0.0|1
-17.8|-72.1|2022|verano|10.379999999999999|5|1|1.0|2.3398808777377424|0.0|1
-17.8|-72.0|2019|verano|0.92|3|2|1.0|-0.08338160893905101|0.0|1
-17.8|-72.0|2020|verano|40.42|36|3|2.0|3.699324711975475|0.6931471805599453|1
-17.8|-72.0|2022|verano|0.55|1|1|1.0|-0.5978370007556204|0.0|1
-17.8|-72.0|2023|verano|0.16|1|1|1.0|-1.8325814637483102|0.0|1
-17.8|-71.9|2020|verano|25.05|25|4|2.0|3.2208738275308737|0.6931471805599453|1
-17.8|-71.8|2019|verano|6.1899999999999995|8|2|1.0|1.8229350866965046|0.0|1
-17.8|-71.8|2020|verano|30.18|24|4|2.0|3.407179453339703|0.6931471805599453|1
-17.8|-71.8|2024|verano|4.64|4|2|1.0|1.534714366238164|0.0|1
-17.8|-71.7|2019|verano|28.849999999999998|28|2|2.0|3.3621099929541085|0.6931471805599453|1
-17.8|-71.7|2020|verano|11.05|15|4|1.0|2.402430427963762|0.0|1
-17.8|-71.7|2023|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-17.8|-71.7|2024|verano|9.5|9|2|1.0|2.2512917986064953|0.0|1
-17.8|-71.6|2019|verano|2.76|4|1|1.0|1.0152306797290584|0.0|1
-17.8|-71.6|2020|verano|13.73|17|4|1.0|2.6195832197798796|0.0|1
-17.8|-71.6|2023|verano|5.9|6|3|1.0|1.7749523509116738|0.0|1
-17.8|-71.6|2024|verano|14.25|7|3|1.0|2.6567569067146595|0.0|1
-17.8|-71.5|2018|verano|10.26|9|2|1.0|2.3282528397426234|0.0|1
-17.8|-71.5|2019|verano|0.26|1|1|1.0|-1.3470736479666092|0.0|1
-17.8|-71.5|2020|verano|12.97|12|3|1.0|2.5626389983283526|0.0|1
-17.8|-71.5|2021|verano|6.72|7|2|1.0|1.9050881545350582|0.0|1
-17.8|-71.5|2023|verano|8.66|12|3|1.0|2.1587147225743437|0.0|1
-17.8|-71.5|2024|verano|2.6100000000000003|2|1|1.0|0.9593502213346021|0.0|1
-17.8|-71.4|2018|verano|19.46|19|2|1.0|2.968361076757859|0.0|1
-17.8|-71.4|2020|verano|0.02|1|1|1.0|-3.912023005428146|0.0|1
-17.8|-71.4|2021|verano|1.17|3|2|1.0|0.1570037488096647|0.0|1
-17.8|-71.4|2022|verano|24.07|18|1|2.0|3.1809662517949806|0.6931471805599453|1
-17.8|-71.4|2023|verano|6.6899999999999995|7|2|1.0|1.900613874140137|0.0|1
-17.8|-71.4|2024|verano|9.34|3|1|1.0|2.234306252240751|0.0|1
-17.8|-71.3|2018|verano|3.96|5|1|1.0|1.3762440252663892|0.0|1
-17.8|-71.3|2021|verano|1.75|2|2|1.0|0.5596157879354227|0.0|1
-17.8|-71.3|2022|verano|8.87|8|1|1.0|2.182674796321488|0.0|1
-17.8|-71.3|2023|verano|1.41|2|1|1.0|0.34358970439007686|0.0|1
-17.7|-75.4|2023|verano|2.6100000000000003|3|1|1.0|0.9593502213346021|0.0|1
-17.7|-75.2|2017|verano|2.7|3|1|1.0|0.9932517730102834|0.0|1
-17.7|-75.1|2018|verano|0.74|1|1|1.0|-0.3011050927839216|0.0|1
-17.7|-75.0|2018|verano|2.5100000000000002|2|1|1.0|0.9202827531436926|0.0|1
-17.7|-75.0|2023|verano|2.24|3|1|1.0|0.8064758658669485|0.0|1
-17.7|-74.9|2023|verano|5.83|1|1|1.0|1.763017000362401|0.0|1
-17.7|-74.8|2023|verano|13.44|12|1|1.0|2.5982353350950036|0.0|1
-17.7|-74.7|2023|verano|14.24|4|1|1.0|2.65605490598383|0.0|1
-17.7|-74.2|2023|verano|11.5|2|2|1.0|2.4423470353692043|0.0|1
-17.7|-74.0|2023|verano|1.95|3|2|1.0|0.6678293725756554|0.0|1
-17.7|-73.9|2023|verano|5.28|5|1|1.0|1.6639260977181702|0.0|1
-17.7|-73.8|2023|verano|3.48|5|1|1.0|1.247032293786383|0.0|1
-17.7|-73.7|2023|verano|13.36|12|2|1.0|2.5922651681085|0.0|1
-17.7|-73.6|2023|verano|232.21|131|3|10.0|5.4476421346586|2.302585092994046|1
-17.7|-73.5|2023|verano|22.75|14|2|1.0|3.1245651453969594|0.0|1
-17.7|-73.4|2023|verano|3.96|5|2|1.0|1.3762440252663892|0.0|1
-17.7|-73.3|2020|verano|1.18|1|1|1.0|0.16551443847757333|0.0|1
-17.7|-73.1|2023|verano|1.33|1|1|1.0|0.28517894223366247|0.0|1
-17.7|-73.0|2020|verano|0.39|1|1|1.0|-0.941608539858445|0.0|1
-17.7|-73.0|2022|verano|1.23|1|1|1.0|0.20701416938432612|0.0|1
-17.7|-73.0|2023|verano|1.18|1|1|1.0|0.16551443847757333|0.0|1
-17.7|-72.9|2022|verano|17.95|12|2|1.0|2.8875901149342877|0.0|1
-17.7|-72.8|2022|verano|6.91|7|1|1.0|1.9329696377795786|0.0|1
-17.7|-72.8|2023|verano|0.2|1|1|1.0|-1.6094379124341003|0.0|1
-17.7|-72.7|2022|verano|8.200000000000001|5|1|1.0|2.1041341542702074|0.0|1
-17.7|-72.6|2020|verano|1.01|3|1|1.0|0.009950330853168092|0.0|1
-17.7|-72.6|2022|verano|8.23|9|1|1.0|2.1077860146889784|0.0|1
-17.7|-72.6|2023|verano|1.48|2|1|1.0|0.3920420877760237|0.0|1
-17.7|-72.5|2022|verano|51.019999999999996|29|1|3.0|3.932217712713665|1.0986122886681098|1
-17.7|-72.5|2024|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-17.7|-72.4|2022|verano|22.08|15|2|1.0|3.0946722214088944|0.0|1
-17.7|-72.4|2023|verano|1.18|1|1|1.0|0.16551443847757333|0.0|1
-17.7|-72.3|2022|verano|2.48|1|1|1.0|0.9082585601768908|0.0|1
-17.7|-72.1|2019|verano|0.73|1|1|1.0|-0.31471074483970024|0.0|1
-17.7|-72.1|2020|verano|10.17|7|1|1.0|2.3194422100604686|0.0|1
-17.7|-72.1|2021|verano|2.19|2|1|1.0|0.7839015438284094|0.0|1
-17.7|-72.1|2022|verano|10.7|7|3|1.0|2.3702437414678603|0.0|1
-17.7|-72.1|2024|verano|6.6499999999999995|2|1|1.0|1.8946168546677626|0.0|1
-17.7|-72.0|2019|verano|1.3800000000000001|3|1|1.0|0.3220834991691134|0.0|1
-17.7|-72.0|2020|verano|17.72|17|2|1.0|2.8746939451769347|0.0|1
-17.7|-72.0|2021|verano|0.18|1|1|1.0|-1.7147984280919266|0.0|1
-17.7|-72.0|2022|verano|11.16|5|2|1.0|2.412335956953165|0.0|1
-17.7|-72.0|2024|verano|0.63|1|1|1.0|-0.4620354595965587|0.0|1
-17.7|-71.9|2018|verano|0.5|1|1|1.0|-0.6931471805599453|0.0|1
-17.7|-71.9|2019|verano|0.31|1|1|1.0|-1.171182981502945|0.0|1
-17.7|-71.9|2020|verano|14.450000000000001|17|3|1.0|2.670694414558441|0.0|1
-17.7|-71.9|2024|verano|1.76|2|1|1.0|0.5653138090500605|0.0|1
-17.7|-71.8|2019|verano|6.22|8|3|1.0|1.827769906751088|0.0|1
-17.7|-71.8|2020|verano|16.65|19|4|1.0|2.8124102164264526|0.0|1
-17.7|-71.7|2019|verano|5.140000000000001|6|2|1.0|1.637053079467074|0.0|1
-17.7|-71.7|2020|verano|5.28|5|2|1.0|1.6639260977181702|0.0|1
-17.7|-71.7|2023|verano|5.27|7|1|1.0|1.6620303625532709|0.0|1
-17.7|-71.6|2018|verano|0.27|1|1|1.0|-1.3093333199837622|0.0|1
-17.7|-71.6|2019|verano|0.01|1|1|1.0|-4.605170185988091|0.0|1
-17.7|-71.6|2020|verano|11.530000000000001|13|4|1.0|2.4449523342809676|0.0|1
-17.7|-71.6|2021|verano|22.29|13|1|1.0|3.1041381473977774|0.0|1
-17.7|-71.6|2022|verano|0.48|2|1|1.0|-0.7339691750802004|0.0|1
-17.7|-71.6|2023|verano|16.22|12|2|1.0|2.7862450486872667|0.0|1
-17.7|-71.6|2024|verano|8.33|11|2|1.0|2.1198634561787513|0.0|1
-17.7|-71.5|2018|verano|14.7|10|2|1.0|2.6878474937846906|0.0|1
-17.7|-71.5|2019|verano|8.46|10|2|1.0|2.135349173618132|0.0|1
-17.7|-71.5|2020|verano|1.98|2|1|1.0|0.6830968447064438|0.0|1
-17.7|-71.5|2021|verano|15.92|16|2|1.0|2.767576180416237|0.0|1
-17.7|-71.5|2022|verano|5.83|7|1|1.0|1.763017000362401|0.0|1
-17.7|-71.5|2023|verano|3.58|5|1|1.0|1.275362800412609|0.0|1
-17.7|-71.5|2024|verano|3.51|1|1|1.0|1.2556160374777743|0.0|1
-17.7|-71.4|2018|verano|2.13|3|1|1.0|0.7561219797213337|0.0|1
-17.7|-71.4|2019|verano|1.13|1|1|1.0|0.12221763272424911|0.0|1
-17.7|-71.4|2024|verano|1.9300000000000002|3|2|1.0|0.6575200029167942|0.0|1
-17.6|-75.4|2023|verano|4.37|4|1|1.0|1.4747630091074988|0.0|1
-17.6|-75.3|2023|verano|3.16|2|1|1.0|1.1505720275988207|0.0|1
-17.6|-75.2|2023|verano|0.08|1|1|1.0|-2.5257286443082556|0.0|1
-17.6|-75.1|2018|verano|4.05|3|1|1.0|1.3987168811184478|0.0|1
-17.6|-75.0|2023|verano|3.79|4|1|1.0|1.332366019094335|0.0|1
-17.6|-74.8|2023|verano|22.45|16|2|1.0|3.1112906141882632|0.0|1
-17.6|-74.7|2017|verano|1.59|2|1|1.0|0.4637340162321402|0.0|1
-17.6|-74.7|2023|verano|33.14|21|2|2.0|3.500741011998417|0.6931471805599453|1
-17.6|-74.6|2017|verano|2.21|2|1|1.0|0.7929925155296614|0.0|1
-17.6|-74.6|2023|verano|4.96|6|1|1.0|1.601405740736836|0.0|1
-17.6|-74.5|2023|verano|1.1|1|1|1.0|0.09531017980432493|0.0|1
-17.6|-74.0|2023|verano|3.2600000000000002|4|1|1.0|1.1817271953786164|0.0|1
-17.6|-73.9|2023|verano|0.76|1|1|1.0|-0.2744368457017603|0.0|1
